INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
928,1,889.555671172122,2,36,2,10,35990.0266001416,Yes,0,No,M,Ensino Medio,Trabalho Administrativo,33.8756543647891,Pessoal,13840,6,Poupanca,yes,10310,1,No,3,1,Rural
929,0,0,0,50,0,12,102190.854498496,No,308402.381281602,Yes,M,Mestrado,Gerente,54.6242840124699,Comercial,19380,11,Renda Fixa,yes,8730,2,No,0,21,Urbano
931,0,0,1,44,1,12,19236.7916453801,No,129516.321481492,Yes,F,Ensino Fundamental,Trabalho Administrativo,28.3870700340703,Pessoal,22500,11,Poupanca,no,0,0,No,0,5,Urbano
932,0,0,0,46,0,8,132766.687253874,No,348408.573346304,Yes,M,Mestrado, ,19.8667481572112,Comercial,23910,13,Tesouro Direto,yes,0,0,No,1,9,Urbano
933,1,6755,0,35,2,10,99324.5459371182,Yes,253542.269199492,No,F,Ensino Superior,Trabalho Manual,40.3133958964694,Comercial,20870,9,Renda Variavel,no,1994,2,No,3,15,Urbano
934,0,0,0,47,0,11,183409.796412927,No,407958.944045605,Yes,M,Mestrado,Advogado,44.363807155959,Pessoal,1500,4,Poupanca,yes,0,0,No,2,17,Urbano
935,0,0,0,59,3,18,69483.1922444275,No,255868.13281201,Yes,M,Ensino Superior,Trabalho Manual,34.4778554443757,Comercial,14350,1,Poupanca,yes,0,0,No,1,12,Rural
936,0,0,0,37,1,11,55341.2332109757,No,180901.035593813,Yes,F,Mestrado,Advogado,45.7711914622955,Pessoal,19220,4,Renda Variavel,no,12204,1,No,0,17,Urbano
937,0,0,0,41,0,10,130607.316710747,No,319354.457534958,Yes,F,Mestrado,Advogado,31.2635059063528,Pessoal,5600,10,Renda Variavel,no,0,0,No,3,21,Urbano
938,0,0,0,43,0,4,135157.180164329,No,358419.544762971,Yes,F,PhD,Medico,31.0420562643144,Pessoal,20470,6,Renda Variavel,no,0,0,No,0,16,Urbano
939,0,0,0,30,2,11,132463.069165843,Yes,362176.130602964,No,M,Ensino Superior,Profissional,37.778566794107,Pessoal,14820,6,Poupanca,yes,5007,3,No,5,11,Urbano
942,1,5455,0,43,0,9,215536.282322049,No,525565.869643046,Yes,M,PhD, ,38.2267580186641,Comercial,36390,6,Tesouro Direto,yes,0,0,No,1,13,Urbano
943,1,6849,0,50,0,9,180782.821915183,No,486014.963861249,Yes,F,PhD, ,42.3078877168079,Comercial,36690,1,Renda Fixa,no,0,0,No,1,16,Urbano
944,0,0,0,40,2,12,71237.3980940282,No,203432.899511393,Yes,M,Ensino Superior,Trabalho Administrativo,25.4256064820589,Pessoal,12620,1,Poupanca,yes,30001,2,Yes,5,13,Urbano
945,0,0,0,49,0,6,45551.4366934897,No,239830.696246704,No,M,Ensino Superior,Gerente,33.6453960386408,Pessoal,16460,17,Renda Fixa,no,5545,2,No,2, ,Urbano
947,0,0,0,51,0,16,36430.6075110556,No,170379.517531999,Yes,M,Ensino Medio,Trabalho Administrativo,50.5267207299207,Comercial,18050,6,Renda Fixa,no,0,0,No,1,1,Rural
948,0,0,0,40,0,0,0,No,0,No,F,Ensino Medio,Estudante,47.7912040727565,Comercial,8690,10,Renda Variavel,no,0,0,No,0,10,Rural
950,1,20539.9813010187,0,33,2,14,58973.0409200049,No,197612.980257297,Yes,M,Ensino Medio,Trabalho Manual,26.3870952979616,Comercial,10580,1,Criptomeda,yes,0,0,No,1,1,Urbano
952,0,0,3,37,3,10,107765.001738248,Yes,309215.799420115,No,M,Mestrado,Gerente,14.0794059684278,Comercial,24440,4,Tesouro Direto,yes,5818,1,No,1,17,Urbano
953,1,962,0,35,2,13,8745.74609258933,No,127941.499928013,Yes,F,Ensino Medio,Trabalho Manual,50.3708004559882,Comercial,5370,1,Renda Variavel,no,0,0,No,6,1,Urbano
954,0,0,0,26,0,9,53981.7845001695,No,152640.834492678,Yes,F,Ensino Superior,Trabalho Manual,37.2699555224382,Comercial,18980,10,Renda Variavel,no,0,0,No,0,1,Rural
955,0,0,1,42,4,15,9949.97339261681,No,0,Yes,F,Ensino Medio,Estudante,37.3707859259861,Pessoal,6690,11,Renda Variavel,no,0,0,Yes,0,1,Urbano
956,0,0,0,35,0,8,32994.447443279,No,142225.939303973,No,F,Ensino Fundamental,Trabalho Manual,26.3728021919879,Pessoal,13120,4,Renda Variavel,no,0,0,No,3,1,Urbano
957,0,0,0,55,0,11,44426.9291804408,No,214963.26319968,Yes,F,Ensino Superior,Gerente,26.6573335344638,Pessoal,15890,10,Renda Variavel,no,0,0,No,0,11,Urbano
958,0,0,0,48,0,10,87019.8080037413,No,286631.041477256,Yes,M,Ensino Superior,Trabalho Manual,38.991712391248,Pessoal,15790,4,Poupanca,yes,0,0,No,0, ,Urbano
959,1,4439,0,49,0,0,0,No,0,No,F,Ensino Superior,Do Lar,52.2176359860734,Pessoal,6400,3,Renda Variavel,no,0,0,No,5,9,Urbano
960,0,0,0,37,1,9,6478.39679503444,No,114124.044987346,Yes,F,Ensino Medio,Estudante,42.8258253525518,Pessoal,5300,1,Renda Variavel,no,0,0,No,0,8,Urbano
961,0,0,0,48,0,8,117337.692994981,No,331818.154300806,Yes,M,PhD, ,12.268268668265,Comercial,28510,4,Tesouro Direto,yes,0,0,Yes,0,20,Urbano
963,1,2203,0,55,0,13,74384.6993538295,No, ,No,F,Ensino Superior,Profissional,61.0990223739174,Pessoal,12520,9,Renda Variavel,no,8533,1,Yes,7,12,Rural
964,0,0,0,43,4,14, ,No,181624.82387663,Yes,M,Ensino Fundamental,Trabalho Manual,30.486968960981,Pessoal,19670,6,Renda Fixa,yes,0,0,No,0,8,Urbano
965,0,0,0,62,0,9,133129.554828114,No,342825.078526509,Yes,M,Mestrado, ,20.2749158582525,Comercial,33010,6,Criptomeda,yes,0,0,No,0,20,Urbano
968,0,0,0,47,0,8,76134.4402685988,No,218822.594469055,Yes,M,Ensino Superior,Profissional,22.2999752440381,Pessoal,37580,9,Poupanca,no,0,0,No,0,1,Urbano
969,0,0,0,36,1,4,75586.9682740897,Yes,0,No,M,Ensino Superior,Trabalho Manual,35.6140449349497,Comercial,22520,20,Renda Fixa,no,3753,1,No,2,6,Urbano
970,0,0,0,44,1, ,48088.0421304446,No,131781.907696863,Yes,F,Ensino Medio,Trabalho Manual,30.7314801671079,Comercial,10710,1,Poupanca,no,3647,2,No,2,6,Urbano
972,0,0,0,48,0,11,136007.900792121,No,0,No,M,Mestrado,Advogado,34.0542956549286,Pessoal,30280,10,Poupanca,yes,0,0,Yes,2,11,Urbano
973,0,0,0,31,3,12,14064.0999596801,Yes,0,No,M,Ensino Fundamental,Trabalho Administrativo,24.0483682045208,Pessoal,12470,10,Poupanca,yes,9237,2,No,2,5,Urbano
974,0,0,0,40,0,11,83998.8436604848,No,224898.908938739,Yes,F,Mestrado,Advogado,28.0931159210492,Pessoal,24530,1,Renda Variavel,no,0,0,No,0,14,Urbano
975,1,2303,0,40,1,13,37957.9079669743,Yes,0,No,M,Ensino Superior,Trabalho Administrativo,44.7707269687735,Pessoal,13890,4,Poupanca,no,15849,1,Yes,0,10,Urbano
976,0,0,2,39,2,0, ,No,99102.9273446028,Yes,F,Ensino Medio,Do Lar,46.2353082291393,Pessoal,13840,6,Renda Variavel,no,0,0,No,0,1,Rural
977,1,5181,0,33,1,11,13811.9257568084,No, ,Yes,F,Ensino Medio,Estudante,48.8160634070075,Pessoal,4800,1,Renda Variavel,no,0,0,No,0,1,Urbano
978,0,0,0,37,0,11,90294.6546507344,No,240193.968039431,Yes,F,Ensino Superior,Gerente,25.1904367290435,Pessoal,14890,12,Renda Variavel,no,0,0,Yes,0,14,Urbano
979,0,0,0,51,0,14,121899.847891239,No,392572.912758448,Yes,M,Mestrado,Advogado,55.9357597299888,Pessoal,14740,1,Poupanca,no,5519,1,No,4,15,Urbano
980,0,0,1,35,2,5,71424.4004262758,Yes,224831.067267594,No,M,Mestrado,Advogado,31.6896390801631,Pessoal,18390,11,Poupanca,yes,0,0,No,1,21,Urbano
985,0,0,0,38,0,12,97821.3519767089,No,268332.934910567,Yes,M,Mestrado,Gerente,38.8447141032534,Pessoal,15080,7,Poupanca,no,0,0,No,3,10,Urbano
986,0,0,0,48,0,15,24503.145626825,No,141397.705890104,No,M,Ensino Fundamental,Trabalho Manual,39.1162579163966,Comercial,20350,1,Renda Fixa,yes,0,0,No,0,8,Rural
987,1,2553,0,41,0,9,18938.8564005249,No,0,No,M,Ensino Fundamental,Trabalho Manual,50.1470162513726,Pessoal,5600,1,Poupanca,no,41669,3,Yes,1,1,Urbano
988,0,0,0,44,0,13,102872.286483857,No,345288.466018812,No,M,Ensino Superior,Profissional,38.1205768613235,Pessoal,5960,7,Criptomeda,yes,0,0,Yes,1,17,Urbano
991,1,2398,0,32,2,0,0,Yes,0,No,F,Ensino Medio,Do Lar,28.0854737282138,Pessoal,10120,1,Renda Variavel,no,3928,2,No,1,8,Urbano
993,0,0,0,25,0,0,0,No, ,Yes,M,Ensino Medio,Estudante,37.435651647166,Pessoal,4000,1,Poupanca,yes,4920,1,No,3,1,Rural
994,1,5600,0,48,0,12,30377.4543817853,No,137864.551546576,Yes,F,Ensino Medio,Trabalho Manual,29.2340776010518,Comercial,6300,1,Renda Variavel,no,0,0,Yes,0,12,Urbano
997,0,0,0,36,3,15,7584.75799721955,No,75925.1411811376,Yes,M,Ensino Fundamental,Estudante,5,Pessoal,15500,1,Poupanca,yes,6826,2,No,7,1,Urbano
999,0,0,1,41,2,15,44223.7654765413,No,158126.08877934,Yes,F,Ensino Superior,Trabalho Administrativo,73.5335054723791,Pessoal,11710,4,CDB,no,0,0,No,0,11,Rural
1000,0,0,0,43,0,7,83549.7887965219,No,0,No,M,Ensino Superior,Profissional,5,Comercial,24950,1,Tesouro Direto,no,0,0,No,0,13,Urbano
1002,0,0,0,49,0,6,8251.81149046304,No,98859.5004498189,No,M,Ensino Fundamental,Estudante,41.8041318185375,Pessoal,6400,6,Poupanca,no,0,0,No,0,6,Rural
1003,1,3282,0,30,2,12,106721.897681424,Yes,0,No,F,Ensino Superior,Gerente,43.0477222397407,Pessoal,26520,7,CDB,no,0,0,No,0,13,Urbano
1004,1,3337,2,43,3,14,12284.0616127582,No,100519.450559308,Yes,F,Ensino Medio,Trabalho Administrativo,43.1787154073991,Pessoal,26710,17,Criptomeda,no,0,0,No,0,7,Urbano
1005,0,0,0,52,0,13,92181.7418030693,No,286479.486027494,Yes,F,Ensino Medio,Trabalho Manual,54.5569595086838,Comercial,20160,1,Poupanca,no,7888,2,No,0,1,Urbano
1006,0,0,0,35,2,10,49298.7610466407,No,162023.659839596,Yes,M,Ensino Medio,Trabalho Manual,53.6436439400022,Pessoal,9210,10,Criptomeda,no,0,0,No,0,7,Urbano
1009,1,20432.9233285325,2,42,2,8,57378.6481456388,Yes,0,No,F,Ensino Medio,Trabalho Manual,37.0332498074423,Comercial,9420,6,CDB,no,5858,2,No,2,1,Urbano
1010,1,6075,0,41,2,13, ,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,35.2338722090962,Pessoal,11830,4,Renda Variavel,no,7645,2,No,1,1,Urbano
1011,0,0,0,46,0,5,40264.0937042366,No,116913.452497401,Yes,F,Mestrado,Profissional,5,Pessoal,17940,6,Poupanca,no,0,0,No,0,10,Urbano
1012,0,0,0,24,4, ,0,Yes,0,No,M,Ensino Medio,Estudante,58.2836905193341,Comercial,3900,14,Poupanca,yes,0,0,No,3,6,Rural
1013,1,3753,1,42,2,9,44660.728375458,No, ,Yes,F,Mestrado,Advogado,50.5393838506792,Pessoal,25750,1,Renda Variavel,no,7637,2,No,3,9,Urbano
1014,0,0,0,45,0, ,78796.2198080099,No,236707.161486646,Yes,M,Mestrado,Advogado,23.5591585542777,Pessoal,15950,7,Poupanca,no,0,0,No,0,15,Urbano
1015,1,2804,0,23,3,10,27239.1153786372,Yes,0,No,M,Ensino Medio,Trabalho Administrativo,53.4406325863851,Pessoal,6520,3,Criptomeda,yes,0,0,No,5,1,Urbano
1017,0,0,0,37,2,9,590.519231510208,No,0,Yes,F,Ensino Fundamental,Estudante,42.2134379913119,Pessoal,11370,1,CDB,no,0,0,No,4,5,Rural
1018,0,0,0,45,2,6,131147.744673345,Yes,0,No,M,Ensino Superior,Profissional,19.2964894478472,Pessoal,28400,7,Poupanca,no,0,0,No,0,8,Urbano
1019,0,0,0,65,0,0,0,No,110627.133855993,Yes,F,PhD,Do Lar,42.921488447131,Pessoal,16830,6,Renda Variavel,no,0,0,No,0,13,Rural
1020,0,0,0,45,3,14,227092.118004976,Yes,544976.498270199,No,M,PhD,Gerente,11.0740797672762,Comercial,31370,1,Tesouro Direto,yes,0,0,No,0,20,Urbano
1021,0,0,0,45,2,13,103093.219665516,No,323805.101078154,Yes,M,Mestrado,Profissional,30.9146546435774,Pessoal,14830,6,Poupanca,yes,0,0,No,0,16,Urbano
1023,0,0,0,45,0,9,107537.206601216,No,295462.863321296,Yes,M,Mestrado,Advogado,29.7809219131749,Pessoal,16820,4,Renda Fixa,yes,0,0,No,0,12,Urbano
1024,0,0,0,55,0,12,87792.9490865446,No,285139.318351237,Yes,M,Mestrado,Gerente,60.2176755975102,Comercial,38340,4,Tesouro Direto,no,0,0,No,0,16,Urbano
1025,1,2088,1,42,3,13,42891.4840954804,No,197172.549659323,Yes,F,Ensino Medio,Trabalho Administrativo,25.9742957818904,Pessoal,22150,15,Renda Variavel,no,3790,2,No,0,6,Urbano
1026,1,2479,0,43,0,12,66100.8471624618,No,247991.049662637,Yes,F,Mestrado,Advogado,42.0046678124968,Pessoal,12410,1,Renda Variavel,no,0,0,No,0,14,Urbano
1028,0,0,0,54,0,16,19393.5569826452,No,158811.251197872,Yes,M,Mestrado,Gerente,51.0289308110456,Pessoal,11550,10,Criptomeda,yes,0,0,No,0,9,Urbano
1029,0,0,0,49,0,16,70497.3531450134,No,198018.944798684,Yes,F,Ensino Superior,Profissional,5,Pessoal,6400,4,Renda Variavel,no,0,0,No,3,11,Urbano
1030,1,4544,0,26,3,11,28725.7205058177,No,119209.762262105,Yes,M,Ensino Medio,Trabalho Administrativo,39.7971299666907,Pessoal,17370,1,Renda Fixa,no,7081,3,No,0,9,Rural
1031,1,9863.15914588742,0,30,0,11,112686.884409779,No,292963.782734486,No,M,Ensino Medio,Gerente,24.1589307502583,Pessoal,12770,1,Poupanca,yes,0,0,No,0,1,Urbano
1034,0,0,0,59,0,13,83937.0815347085,No,243853.954664656,Yes,M,Ensino Superior,Trabalho Manual,52.3425395896676,Comercial,28250,4,CDB,yes,0,0,No,0,1,Rural
1035,0,0,0,33,2,14,54109.0684880712,No,198172.971765652,Yes,F,Ensino Medio,Trabalho Manual,27.8674395884876,Comercial,8700,4,Renda Variavel,no,0,0,No,0,1,Rural
1036,0,0,0,45,2,16,63478.7424993624,No,218781.169603833,Yes,F,Ensino Superior,Profissional,22.503205549674,Pessoal,24510,1,Poupanca,no,0,0,No,0,14,Urbano
1037,0,0,0,45,3,16,32958.7380393179,No,124867.338703909,Yes,M,Ensino Fundamental,Trabalho Manual,31.7953167946872,Comercial,18400,6,Renda Fixa,no,0,0,No,1,2,Rural
1038,0,0,0,39,0,10,106943.988490442,No,0,No,F,Ensino Superior,Trabalho Manual,21.1058422792574,Pessoal,19960,10,Renda Variavel,no,0,0,No,0,12,Urbano
1039,0,0,0,44,0,6,84736.1716807407,No,222347.810275532,Yes,F,Mestrado,Advogado,10.3590202990625,Pessoal,7930,11,Renda Variavel,no,2772,2,No,3,17,Urbano
1040,1,2160,0,56,0,14,63534.6008047795,No,0,No,F,Ensino Medio,Trabalho Manual,50.9400878899958,Comercial,13450,11,CDB,no,30094,4,Yes,1,4,Urbano
1042,0,0,0,50,0,7,62069.2469580264,No,227213.877124658,Yes,M,Ensino Superior,Gerente,30.052136941144,Pessoal,12710,10,Poupanca,no,0,0,No,0,6,Urbano
1043,0,0,0,31,1,10,26118.6198016681,No,0,Yes,F,Ensino Superior,Estudante,46.7464355456991,Pessoal,7210,4,Renda Variavel,no,0,0,No,0,8,Urbano
1044,0,0,0,57,0,7,93870.472139561,No,302628.296962564,Yes,M,Mestrado,Gerente,16.4247272054692,Pessoal,16870,11,Renda Fixa,yes,0,0,No,0,14,Urbano
1045,1,1644.69454113606,0,57,0,10,216984.865543075,No,0,No,F,PhD, ,39.9254135042812,Comercial,20590,1,Criptomeda,no,0,0,No,5,13,Urbano
1046,0,0,0,51,0,11,54920.4146969843,No,0,No,F,Mestrado,Advogado,31.2505788509535,Pessoal,33400,6,Poupanca,no,0,0,No,1,10,Urbano
1047,0,0,0,49,0,13,66195.7524868707,No,229424.728599375,Yes,M,Ensino Superior,Profissional,16.9627780451756,Pessoal,8550,4,Criptomeda,yes,28274,2,No,0,11,Urbano
1048,0,0,0,47,0,11,77501.4405206695,No,223490.793100718,Yes,M,Ensino Medio,Profissional,65.7977050872283,Pessoal,21030,4,Poupanca,yes,8657,2,No,2,12,Urbano
1049,0,0,0,38,2,15,136333.954686635,Yes,340085.234909307,No,F,Ensino Superior,Gerente,23.4593867456881,Pessoal,21130,13,Poupanca,no,0,0,No,0,12,Urbano
1050,0,0,0,70,0,14,12280.1905438361,No,0,No,F,Ensino Medio,Gerente,18.0934034186326,Pessoal,27040,10,Renda Variavel,no,2080,1,No,3,6,Urbano
1051,0,0,0,53,0,12,176037.074698586,No,496550.309913185,Yes,F,Mestrado,Advogado,18.3465417120931,Pessoal,41180,1,Poupanca,no,0,0,No,0,16,Urbano
1052,1,6418,0,58,0,13,103554.829829662,No,322977.8814543,No,F,Mestrado,Advogado,48.7863942897372,Pessoal,30580,1,CDB,no,0,0,No,0,17,Rural
1053,1,1185.41040356939,0,39,0,13, ,No,90212.0169655485,Yes,M,Ensino Medio,Trabalho Administrativo,7.03283085725038,Comercial,5480,1,Criptomeda,yes,2904,2,No,1,1,Urbano
1054,0,0,0,32,5,0,0,No,0,Yes,M,Ensino Fundamental,Estudante,24.3451459382174,Pessoal,4700,4,Poupanca,yes,0,0,No,0,8,Urbano
1055,0,0,0,37,1,9,67175.3072699487,Yes,0,No,F,PhD,Advogado,40.328944118971,Pessoal,23340,9,Criptomeda,no,0,0,No,5,22,Urbano
1056,1,4456,0,48,0,9,40407.584326536,No,0,No,F,Ensino Medio,Trabalho Administrativo,24.4840264305135,Pessoal,5540,4,CDB,no,0,0,Yes,1,1,Urbano
1057,0,0,0,37,0,11,24446.6952922049,No,143908.874456418,Yes,F,Mestrado,Advogado,25.4358121855027,Pessoal,19720,4,Renda Variavel,no,0,0,Yes,3,13,Urbano
1058,0,0,0,44,1,16,35794.22362763,No,87721.223427674,Yes,F,PhD,Gerente,39.5810132067172,Pessoal,13050,6,CDB,no,45337,1,Yes,3,18,Urbano
1059,0,0,0,47,0,12,143716.179897497,No,379399.41579004,Yes,F,PhD,Gerente,23.2222362078922,Comercial,38120,1,Tesouro Direto,no,0,0,No,2,16,Urbano
1060,0,0,0,45,2,13,72727.0349981717,No,246001.605106115,Yes,F,Ensino Superior,Profissional,23.863406989823,Pessoal,13210,10,Renda Variavel,no,0,0,No,2,10,Urbano
1061,0,0,0,54,0,12, ,No,296149.534191912,Yes,M,PhD,Gerente,22.3448562875668,Comercial,25520,10,Tesouro Direto,no,0,0,No,1,14,Urbano
1062,0,0,0,50,0,12,227492.776875357,No,559829.893307547,No,F,PhD, ,50.1355473911148,Comercial,6500,1,Criptomeda,no,0,0,No,3,16,Urbano
1063,0,0,0,47,0,11,63239.482459935,No,227785.857420374,Yes,F,Ensino Fundamental,Trabalho Administrativo,21.9308261518006,Pessoal,7820,17,Renda Variavel,no,8752,2,No,0,1,Urbano
1064,0,0,0,39,2,13,26839.7963676255,Yes,143883.846999524,No,M,Mestrado,Advogado,25.7218672683732,Pessoal,21950,1,Renda Fixa,no,5477,3,No,4,9,Urbano
1066,0,0,0,40,0,11,87967.2363708075,No,260891.911637437,Yes,M,Mestrado,Profissional,49.4223348011399,Pessoal,14300,10,Poupanca,yes,0,0,Yes,0,11,Urbano
1067,0,0,0,38,2,9,100355.181750344,Yes,0,No,M,Mestrado, ,36.2429261776765,Comercial,28670,1,Tesouro Direto,yes,0,0,No,1,17,Rural
1068,1,4025,0,51,0,0,0,No,100658.345797105,Yes,F,Ensino Medio,Do Lar,29.9640914155853,Pessoal,11750,7,CDB,no,0,0,No,3, ,Urbano
1069,0,0,0,41,2,9, ,No,448441.957465587,Yes,M,PhD,Medico,26.2114304683292,Pessoal,11740,1,Criptomeda,no,0,0,No,1,20,Urbano
1070,0,0,0,58,0,13,86646.5194668709,No,310620.19845516,Yes,M,Ensino Superior,Profissional,87.8717771494168,Pessoal,22420,4,Renda Fixa,yes,0,0,No,0,1,Urbano
1071,0,0,0,54,0, ,70007.7161448354,No,0,No,F,Mestrado,Advogado,17.7579966471368,Pessoal,15480,6,Renda Variavel,no,0,0,No,0,14,Rural
1072,1,5102.7434668496,0,47,0,5,68601.9179481831,No,0,No,M,Ensino Fundamental,Trabalho Manual,35.7549089429777,Comercial,6200,1,Criptomeda,yes,9136,4,No,2,4,Urbano
1073,0,0,0,29,3,8,62115.7583542644,Yes,0,No,F,Ensino Superior,Estudante,10.6073888131759,Comercial,1500,1,Renda Variavel,no,3165,3,No,1,6,Urbano
1076,0,0,0,50,0,11,72930.0395488684,No,275761.338273527,No,F,Ensino Medio,Trabalho Manual,71.1595985491979,Comercial,13790,1,Renda Variavel,no,0,0,No,0,1,Urbano
1077,0,0,0,46,0,3,16717.4158921631,No,0,No,M,Ensino Superior,Estudante,44.6819509079158,Pessoal,15520,10,Poupanca,yes,0,0,No,0,11,Urbano
1078,0,0,0,41,0,0,0,No,0,No,M,Ensino Superior,Estudante,17.7242714454642,Comercial,6610,1,Criptomeda,yes,3825,2,Yes,1,1,Rural
1079,0,0,1,41,3,10, ,No,177003.70426701,Yes,M,Ensino Superior,Profissional,26.0088656144846,Pessoal,19750,9,Renda Fixa,no,0,0,No,0,7,Rural
1080,0,0,0,46,1, ,69349.9416796656,No,254858.159654852,Yes,M,Ensino Superior,Trabalho Manual,42.2549333137283,Comercial,13030,6,Poupanca,no,1699,1,No,6,7,Urbano
1082,0,0,0,49,0,11,99291.6589896174,No,316705.188842265,Yes,M,Mestrado,Advogado,48.2629227517752,Pessoal,10190,6,Poupanca,no,0,0,No,0,16,Urbano
1083,0,0,0,53,0,13,173217.956919684,No,492218.876500031,No,M,PhD,Medico,27.3934880627826,Pessoal,18820,1,Renda Fixa,no,0,0,No,0,6,Urbano
1084,0,0,0,46,0,14,54340.4713389771,No,218964.189349545,Yes,F,Ensino Superior,Trabalho Administrativo,45.2159242593799,Pessoal,20320,6,Renda Variavel,no,0,0,No,5,13,Urbano
1085,0,0,1,42,1,13,49120.3733413431,Yes,197752.43110188,No,F,Ensino Superior,Gerente,37.1421660249909,Pessoal,5700,6,Renda Variavel,no,1775,1,No,2,9,Urbano
1086,0,0,0,38,2,12,26073.9150722388,No,167980.157032087,Yes,F,Ensino Medio,Trabalho Administrativo,22.2359717497544,Pessoal,10500,1,Renda Variavel,no,0,0,No,3,1,Urbano
1087,1,7836,0,51,0,0,0,No,87502.7917510657,Yes,M,Ensino Medio,Estudante,16.2461210154231,Comercial,6720,1,Criptomeda,no,3029,2,No,0, ,Urbano
1088,0,0,0,57,1,14,18305.8246823922,No,118518.11382044,Yes,M,Mestrado, ,10.0201069001934,Comercial,11710,9,Criptomeda,yes,0,0,No,0,11,Rural
1089,0,0,0,53,0,13,17423.6867269257,No,0,Yes,M,Ensino Superior,Estudante,39.4359603989267,Comercial,15200,1,Poupanca,yes,0,0,No,0,1,Rural
1090,1,6879,0,40,3,16,52474.5796392774,Yes,0,No,F,Mestrado,Advogado,8.79727007877231,Pessoal,10750,1,Renda Variavel,no,0,0,No,3,16,Urbano
1091,0,0,0,40,0,10,157262.718930156,No,430483.514079101,No,M,Mestrado, ,57.9580870762111,Comercial,21230,6,Renda Fixa,yes,0,0,Yes,1,18,Urbano
1092,1,3288,0,62,0,16,103109.211277608,No,344523.184394402,Yes,M,Mestrado,Advogado,41.3501004232447,Pessoal,11810,1,Renda Variavel,yes,0,0,No,0,15,Urbano
1093,0,0,0,47,0,11,92214.4708399817,No,266416.858523361,No,F,Ensino Superior,Gerente,19.4470781268456,Pessoal,19200,14,Renda Variavel,no,5184,2,No,4,7,Urbano
1095,0,0,0,46,0,13,63552.7779656873,No, ,Yes,M,Mestrado, ,39.4574544096814,Comercial,33640,4,Tesouro Direto,no,37876,2,No,0,14,Urbano
1096,1,3521,0,45,0,0,0,No,0,Yes,F,Ensino Medio,Estudante,35.2757051377003,Pessoal,14500,1,Renda Variavel,no,9063,3,No,6,9,Urbano
1097,0,0,0,39,0,6,98997.3895695284,No,0,No,F,Ensino Medio,Profissional,31.9125724295161,Pessoal,24510,4,Poupanca,no,0,0,No,0,9,Urbano
1098,0,0,0,35,2,14,27445.7509450363,No,129102.130448739,Yes,F,Ensino Medio,Trabalho Administrativo,22.9531713469757,Pessoal,13410,7,Renda Variavel,no,0,0,No,1,8,Urbano
1100,0,0,0,45,0,12,37846.2019599042,No,162454.874542835,No,F,Ensino Fundamental,Trabalho Administrativo,20.8344241946256,Comercial,20150,4,Criptomeda,no,0,0,No,1,1,Rural
1101,0,0,0,49,0,10,75580.0100542165,No,222553.192981792,Yes,F,Mestrado,Advogado,29.2661472105606,Pessoal,17220,4,CDB,no,0,0,No,1,14,Urbano
1102,1,4021,0,35,1,12,8276.23323023959,No,0,Yes,F,Ensino Medio,Estudante,12.7963207128476,Comercial,2330,10,CDB,no,0,0,No,4,7,Urbano
1103,0,0,0,54,0,15,130241.067953138,No, ,Yes,F,PhD,Medico,46.3553776928887,Pessoal,15570,19,Renda Variavel,no,0,0,No,3,16,Urbano
1104,0,0,0,42,0, , ,No,286147.28798634,Yes,F,Ensino Superior,Profissional,32.5074571804789,Pessoal,31830,1,Poupanca,no,0,0,No,0,11,Rural
1106,0,0,0,50,0,11,104831.354774842,No,0,No,M,Mestrado,Profissional,31.3938061231251,Comercial,6500,1,Criptomeda,no,6657,2,No,3,16,Urbano
1107,0,0,0,56,0,0,0,No,134397.648442621,Yes,F,Ensino Superior,Do Lar,39.4563766180394,Pessoal,13130,6,CDB,no,0,0,No,1,13,Rural
1108,0,0,0,41,0,12,95075.5343608852,No,0,No,F,Ensino Superior,Profissional,20.7148024744791,Pessoal,28710,4,Poupanca,no,0,0,No,0,8,Urbano
1109,0,0,0,42,0,12,109098.448578112,No,268393.442196869,Yes,F,Ensino Medio,Trabalho Manual,43.6062034871292,Comercial,1500,4,Renda Variavel,no,1015,2,No,0,4,Urbano
1110,0,0,0,48,0,11,105299.084582542,No,276037.942684497,No,F,Ensino Medio,Trabalho Manual,33.0926773947412,Pessoal,28610,6,Poupanca,no,6936,2,No,2,1,Urbano
1111,0,0,0,27,4,13,166855.377299082,No,436711.411802659,Yes,M,Ensino Superior,Profissional,70.9750398017037,Comercial,23060,1,Tesouro Direto,no,0,0,No,3,6,Rural
1112,0,0,0,21,0,0,0,No,51892.9215628327,No,M,Ensino Medio,Estudante,55.0924032456568,Comercial,3600,10,Poupanca,yes,3231,3,No,7,1,Rural
1113,0,0,2,41,3,0,0,No,56089.3851301398,Yes,F,Ensino Medio,Do Lar,26.7027341508571,Pessoal,16840,1,Renda Variavel,no,0,0,No,0,1,Rural
