"","Id_Cliente","Idade","Escolaridade","Trabalho","Salario","Previsao_Risco"
"1791",8572,36,"Ensino Fundamental","Trabalho Administrativo",25080.82909,"Baixo Risco"
"1792",8582,42,"Mestrado","Profissional",17573.97247,"Baixo Risco"
"1793",8583,28,"Ensino Superior","Trabalho Manual",66783.24349,"Alto Risco"
"1794",8587,36,"Ensino Medio","Trabalho Administrativo",13508.96355,"Baixo Risco"
"1795",8592,33,"Ensino Fundamental","Trabalho Administrativo",12066.67477,"Alto Risco"
"1796",8593,48,"Ensino Medio","Trabalho Manual",73805.9315,"Baixo Risco"
"1797",8607,69,"Ensino Medio","Do Lar",5622.464135,"Baixo Risco"
"1798",8609,33,"Mestrado","Gerente",86321.06841,"Baixo Risco"
"1799",8610,61,"Ensino Medio","Estudante",0,"Baixo Risco"
"1800",8614,49,"Ensino Superior","Trabalho Manual",32762.82712,"Alto Risco"
"1801",8616,42,"Ensino Medio","Trabalho Administrativo",50613.27196,"Baixo Risco"
"1802",8622,55,"Ensino Medio","Trabalho Manual",34745.17555,"Alto Risco"
"1803",8623,41,"Ensino Medio","Trabalho Administrativo",39065.76594,"Baixo Risco"
"1804",8624,47,"Ensino Superior","Trabalho Manual",18896.02286,"Baixo Risco"
"1805",8633,43,"Ensino Superior","Gerente",28947.75482,"Baixo Risco"
"1806",8641,44,"Ensino Superior","Trabalho Manual",58000,"Baixo Risco"
"1807",8644,25,"Ensino Medio","Trabalho Administrativo",33000,"Alto Risco"
"1808",8649,45,"Ensino Fundamental","Trabalho Administrativo",29835.70897,"Alto Risco"
"1809",8653,42,"Mestrado","Profissional",103050.3697,"Baixo Risco"
"1810",8657,53,"PhD","Medico",178767.901,"Baixo Risco"
"1811",8658,36,"Ensino Superior","Profissional",51357.78155,"Baixo Risco"
"1812",8663,47,"PhD","Medico",190578.623,"Baixo Risco"
"1813",8672,52,"Ensino Medio","Estudante",0,"Alto Risco"
"1814",8680,48,"Ensino Medio","Gerente",58132.47593,"Alto Risco"
"1815",8684,61,"Ensino Fundamental","Trabalho Manual",53354.28222,"Baixo Risco"
"1816",8687,54,"Ensino Superior","Gerente",67289.77334,"Baixo Risco"
"1817",8688,42,"Ensino Superior","Gerente",90936.67779,"Baixo Risco"
"1818",8690,36,"Ensino Medio","Estudante",0,"Baixo Risco"
"1819",8712,46,"Ensino Medio","Estudante",5069.755029,"Baixo Risco"
"1820",8717,37,"Mestrado","Advogado",45463.69706,"Alto Risco"
"1821",8730,45,"Mestrado","Gerente",11261.00467,"Baixo Risco"
"1822",8739,25,"Ensino Superior","Profissional",66923.07578,"Baixo Risco"
"1823",8744,41,"Ensino Superior","Trabalho Manual",67338.431,"Baixo Risco"
"1824",8747,44,"Ensino Medio","Do Lar",16975.91862,"Baixo Risco"
"1825",8748,46,"Mestrado","Profissional",95549.89648,"Baixo Risco"
"1826",8751,47,"Ensino Medio","Estudante",3663.497607,"Alto Risco"
"1827",8758,37,"Mestrado","Advogado",34038.3465,"Baixo Risco"
"1828",8761,48,"Mestrado","Advogado",44770.16845,"Alto Risco"
"1829",8763,44,"Ensino Fundamental","Trabalho Manual",33833.10031,"Baixo Risco"
"1830",8764,37,"Ensino Superior","Profissional",95502.32402,"Baixo Risco"
"1831",8765,42,"Ensino Medio","Trabalho Administrativo",38091.67287,"Baixo Risco"
"1832",8773,53,"PhD","Gerente",74333.56002,"Baixo Risco"
"1833",8780,36,"Ensino Superior","Profissional",77525.68178,"Baixo Risco"
"1834",8781,43,"Ensino Superior","Gerente",72421.42517,"Baixo Risco"
"1835",8782,48,"Mestrado","Advogado",101806.1284,"Alto Risco"
"1836",8785,49,"Mestrado","Advogado",67257.86085,"Baixo Risco"
"1837",8786,44,"Ensino Medio","Gerente",59351.99747,"Baixo Risco"
"1838",8797,47,"Ensino Fundamental","Trabalho Manual",32267.21396,"Alto Risco"
"1839",8799,57,"PhD","Gerente",89447.76862,"Baixo Risco"
"1840",8807,37,"Ensino Medio","Trabalho Manual",47472.60665,"Alto Risco"
"1841",8816,51,"Ensino Fundamental","Trabalho Manual",32159.0975,"Baixo Risco"
"1842",8817,43,"Ensino Superior","Estudante",2599.274671,"Baixo Risco"
"1843",8826,27,"Ensino Medio","Estudante",11882.47689,"Alto Risco"
"1844",8833,53,"Mestrado","Advogado",115203.7163,"Baixo Risco"
"1845",8834,54,"Mestrado","Gerente",71316.07899,"Baixo Risco"
"1846",8835,54,"Ensino Superior","Gerente",74207.88599,"Baixo Risco"
"1847",8840,40,"Ensino Superior","Trabalho Manual",76035.9354,"Baixo Risco"
"1848",8843,58,"Ensino Superior","Profissional",101447.9691,"Baixo Risco"
"1849",8849,41,"Ensino Medio","Trabalho Administrativo",39065.76594,"Baixo Risco"
"1850",8855,37,"Ensino Fundamental","Trabalho Manual",79846.48874,"Baixo Risco"
"1851",8861,45,"Mestrado","Profissional",93995.57169,"Baixo Risco"
"1852",8862,45,"PhD","Profissional",49674.73741,"Baixo Risco"
"1853",8865,50,"Ensino Fundamental","Trabalho Manual",53566.65773,"Alto Risco"
"1854",8868,37,"Ensino Superior","Profissional",125308.7195,"Baixo Risco"
"1855",8870,43,"Mestrado","Gerente",132449.2672,"Baixo Risco"
"1856",8880,44,"Ensino Medio","Trabalho Administrativo",44199.93296,"Baixo Risco"
"1857",8885,46,"Mestrado","Advogado",133911.9134,"Baixo Risco"
"1858",8894,45,"Mestrado","Advogado",128800.817,"Baixo Risco"
"1859",8895,50,"PhD","Medico",139452.4049,"Baixo Risco"
"1860",8899,58,"Ensino Medio","Trabalho Administrativo",41780.73172,"Baixo Risco"
"1861",8912,45,"Mestrado","Trabalho Manual",48344.36801,"Baixo Risco"
"1862",8922,46,"Mestrado","Do Lar",16467.8926,"Baixo Risco"
"1863",8924,42,"PhD","Medico",64018.64332,"Baixo Risco"
"1864",8928,49,"Ensino Medio","Trabalho Manual",25370.72814,"Baixo Risco"
"1865",8932,30,"Ensino Medio","Profissional",54275.16156,"Baixo Risco"
"1866",8943,54,"Mestrado","Advogado",40818.01707,"Baixo Risco"
"1867",8945,40,"Ensino Superior","Gerente",58231.17714,"Baixo Risco"
"1868",8946,43,"Ensino Fundamental","Trabalho Manual",22484.56265,"Baixo Risco"
"1869",8954,53,"Mestrado","Advogado",123954.4492,"Baixo Risco"
"1870",8958,59,"Ensino Medio","Do Lar",2237.925428,"Baixo Risco"
"1871",8960,41,"Ensino Medio","Estudante",0,"Baixo Risco"
"1872",8965,47,"Ensino Superior","Profissional",82503.26534,"Baixo Risco"
"1873",8966,29,"Ensino Medio","Do Lar",12000,"Baixo Risco"
"1874",8967,46,"PhD","Medico",111317.8481,"Baixo Risco"
"1875",8969,57,"Ensino Medio","Estudante",11976.63378,"Alto Risco"
"1876",8980,45,"Ensino Medio","Trabalho Manual",20756.653,"Baixo Risco"
"1877",8984,52,"Ensino Fundamental","Estudante",0,"Baixo Risco"
"1878",8985,29,"Ensino Medio","Estudante",0,"Alto Risco"
"1879",8988,51,"Ensino Superior","Trabalho Manual",50446.1615,"Alto Risco"
"1880",8989,47,"Ensino Medio","Trabalho Administrativo",33767.36247,"Alto Risco"
"1881",8995,40,"Ensino Medio","Do Lar",12000,"Baixo Risco"
"1882",9004,48,"Ensino Medio","Trabalho Administrativo",33000,"Baixo Risco"
"1883",9010,54,"Mestrado","Advogado",100815.5638,"Baixo Risco"
"1884",9012,56,"Ensino Superior","Gerente",19711.65865,"Alto Risco"
"1885",9018,33,"Ensino Medio","Gerente",44315.17026,"Alto Risco"
"1886",9036,40,"Ensino Fundamental","Trabalho Manual",21103.8054,"Baixo Risco"
"1887",9037,39,"Ensino Superior","Gerente",49652.08225,"Baixo Risco"
"1888",9040,49,"Ensino Superior","Profissional",56462.49619,"Baixo Risco"
"1889",9041,51,"Ensino Medio","Estudante",8259.635855,"Baixo Risco"
"1890",9044,57,"Mestrado","Profissional",196889.0837,"Alto Risco"
"1891",9045,50,"Ensino Superior","Gerente",45619.97683,"Baixo Risco"
"1892",9047,26,"Ensino Medio","Gerente",69788.67031,"Alto Risco"
"1893",9049,43,"Ensino Fundamental","Trabalho Manual",45354.8946,"Baixo Risco"
"1894",9061,40,"Ensino Medio","Trabalho Administrativo",43071.63947,"Baixo Risco"
"1895",9062,45,"Mestrado","Advogado",135767.8246,"Baixo Risco"
"1896",9076,34,"Mestrado","Gerente",87000,"Baixo Risco"
"1897",9079,40,"Ensino Fundamental","Trabalho Administrativo",23094.95679,"Baixo Risco"
"1898",9081,41,"Mestrado","Medico",173556.5028,"Baixo Risco"
"1899",9082,41,"Ensino Medio","Trabalho Administrativo",62943.16044,"Baixo Risco"
"1900",9089,40,"Ensino Medio","Trabalho Administrativo",17372.25051,"Alto Risco"
"1901",9092,43,"Ensino Superior","Trabalho Administrativo",58024.86105,"Baixo Risco"
"1902",9094,60,"Mestrado","Trabalho Manual",52002.09244,"Alto Risco"
"1903",9115,52,"Ensino Superior","Trabalho Administrativo",41408.41105,"Baixo Risco"
"1904",9117,44,"Ensino Fundamental","Do Lar",38987.98065,"Baixo Risco"
"1905",9118,41,"Ensino Fundamental","Do Lar",257.3444149,"Baixo Risco"
"1906",9120,41,"Ensino Medio","Gerente",146369.9059,"Baixo Risco"
"1907",9124,56,"Ensino Superior","Do Lar",17546.15371,"Baixo Risco"
"1908",9128,42,"Ensino Superior","Profissional",62386.22772,"Baixo Risco"
"1909",9135,42,"Ensino Medio","Trabalho Manual",38504.01725,"Baixo Risco"
"1910",9136,26,"Ensino Fundamental","Trabalho Administrativo",24722.20142,"Alto Risco"
"1911",9138,22,"PhD","Do Lar",0,"Baixo Risco"
"1912",9157,50,"Ensino Medio","Do Lar",0,"Alto Risco"
"1913",9176,50,"Mestrado","Advogado",134292.6411,"Baixo Risco"
"1914",9183,45,"Mestrado","Trabalho Administrativo",73543.36058,"Baixo Risco"
"1915",9187,50,"Ensino Fundamental","Trabalho Manual",36504.43606,"Alto Risco"
"1916",9188,53,"PhD","Do Lar",12000,"Baixo Risco"
"1917",9190,64,"Ensino Medio","Estudante",0,"Baixo Risco"
"1918",9197,51,"Ensino Fundamental","Trabalho Administrativo",16750.25376,"Baixo Risco"
"1919",9200,40,"Ensino Medio","Estudante",6300,"Baixo Risco"
"1920",9201,55,"Mestrado","Advogado",32227.42212,"Baixo Risco"
"1921",9203,51,"Ensino Medio","Trabalho Administrativo",27449.60163,"Baixo Risco"
"1922",9212,40,"Ensino Superior","Trabalho Manual",71502.28773,"Baixo Risco"
"1923",9213,49,"Mestrado","Profissional",88936.93148,"Baixo Risco"
"1924",9214,44,"Ensino Fundamental","Trabalho Manual",81368.72077,"Baixo Risco"
"1925",9217,34,"Mestrado","Advogado",82251.20958,"Baixo Risco"
"1926",9219,33,"Ensino Superior","Profissional",118861.4596,"Baixo Risco"
"1927",9220,47,"PhD","Medico",128000,"Baixo Risco"
"1928",9221,61,"Ensino Superior","Profissional",44470.08339,"Baixo Risco"
"1929",9237,46,"Mestrado","Advogado",73871.57578,"Baixo Risco"
"1930",9240,54,"Mestrado","Advogado",43820.67247,"Baixo Risco"
"1931",9241,52,"Mestrado","Profissional",41136.83048,"Baixo Risco"
"1932",9248,29,"Ensino Medio","Trabalho Manual",30253.66507,"Baixo Risco"
"1933",9253,36,"Ensino Medio","Trabalho Manual",73429.65024,"Alto Risco"
"1934",9259,42,"Ensino Fundamental","Trabalho Administrativo",37585.608,"Alto Risco"
"1935",9267,54,"Mestrado","Trabalho Administrativo",73984.64346,"Baixo Risco"
"1936",9271,57,"PhD","Advogado",40121.59472,"Alto Risco"
"1937",9273,45,"Ensino Fundamental","Trabalho Administrativo",16736.33061,"Baixo Risco"
"1938",9285,48,"Mestrado","Gerente",110914.7238,"Baixo Risco"
"1939",9290,49,"Ensino Superior","Gerente",138367.707,"Baixo Risco"
"1940",9291,47,"Ensino Superior","Trabalho Manual",55526.83545,"Baixo Risco"
"1941",9293,57,"PhD","Medico",154206.9441,"Baixo Risco"
"1942",9294,42,"PhD","Medico",135276.2711,"Baixo Risco"
"1943",9301,50,"Ensino Medio","Gerente",26629.61334,"Baixo Risco"
"1944",9302,63,"PhD","Medico",157719.6267,"Baixo Risco"
"1945",9312,61,"PhD","Medico",120073.6835,"Baixo Risco"
"1946",9316,56,"Ensino Medio","Estudante",0,"Alto Risco"
"1947",9319,32,"Mestrado","Trabalho Manual",54000,"Alto Risco"
"1948",9328,54,"PhD","Gerente",87000,"Baixo Risco"
"1949",9331,41,"Ensino Medio","Do Lar",0,"Alto Risco"
"1950",9338,53,"Mestrado","Do Lar",0,"Baixo Risco"
"1951",9350,47,"Mestrado","Advogado",47212.92445,"Baixo Risco"
"1952",9356,52,"Mestrado","Advogado",44431.50969,"Baixo Risco"
"1953",9359,50,"Ensino Fundamental","Trabalho Administrativo",17671.41696,"Baixo Risco"
"1954",9362,52,"PhD","Advogado",146019.7566,"Baixo Risco"
"1955",9364,53,"PhD","Advogado",103644.7003,"Baixo Risco"
"1956",9370,41,"Ensino Medio","Trabalho Manual",72146.02664,"Baixo Risco"
"1957",9380,42,"PhD","Gerente",161202.5843,"Baixo Risco"
"1958",9386,44,"Ensino Fundamental","Trabalho Manual",71291.79967,"Baixo Risco"
"1959",9394,47,"Ensino Medio","Gerente",59935.55486,"Baixo Risco"
"1960",9407,49,"Ensino Medio","Trabalho Manual",58000,"Alto Risco"
"1961",9411,47,"PhD","Do Lar",0,"Alto Risco"
"1962",9422,42,"Ensino Superior","Trabalho Administrativo",33000,"Baixo Risco"
"1963",9423,46,"Ensino Superior","Trabalho Manual",70307.22412,"Baixo Risco"
"1964",9429,42,"Ensino Fundamental","Trabalho Administrativo",35932.76088,"Baixo Risco"
"1965",9433,40,"Mestrado","Advogado",28747.39029,"Baixo Risco"
"1966",9439,51,"Ensino Superior","Profissional",76000,"Baixo Risco"
"1967",9451,55,"Mestrado","Gerente",20046.47856,"Baixo Risco"
"1968",9452,53,"Ensino Medio","Trabalho Manual",37172.42762,"Alto Risco"
"1969",9453,41,"Ensino Medio","Trabalho Administrativo",30676.1403,"Baixo Risco"
"1970",9460,47,"Ensino Superior","Trabalho Administrativo",33000,"Baixo Risco"
"1971",9465,54,"Ensino Fundamental","Trabalho Administrativo",25929.07186,"Baixo Risco"
"1972",9470,46,"Ensino Medio","Estudante",10719.92676,"Baixo Risco"
"1973",9476,63,"Ensino Medio","Profissional",42862.37568,"Baixo Risco"
"1974",9485,23,"Ensino Medio","Trabalho Administrativo",16192.67589,"Alto Risco"
"1975",9486,38,"Ensino Superior","Profissional",146980.8026,"Baixo Risco"
"1976",9488,44,"Ensino Medio","Trabalho Manual",42274.85594,"Baixo Risco"
"1977",9507,47,"Mestrado","Advogado",113356.0036,"Baixo Risco"
"1978",9508,29,"Ensino Superior","Trabalho Manual",95883.61573,"Alto Risco"
"1979",9517,43,"Ensino Fundamental","Trabalho Manual",54067.10261,"Alto Risco"
"1980",9521,54,"Ensino Superior","Trabalho Manual",58000,"Baixo Risco"
"1981",9528,66,"Ensino Superior","Profissional",47666.52736,"Baixo Risco"
"1982",9532,39,"Ensino Superior","Trabalho Manual",80021.36371,"Alto Risco"
"1983",9536,45,"Mestrado","Advogado",103248.9929,"Baixo Risco"
"1984",9540,62,"Ensino Fundamental","Estudante",0,"Baixo Risco"
"1985",9542,60,"Mestrado","Advogado",22795.89603,"Baixo Risco"
"1986",9546,43,"Mestrado","Gerente",89574.57044,"Baixo Risco"
"1987",9548,43,"Ensino Superior","Trabalho Administrativo",59379.46057,"Baixo Risco"
"1988",9549,42,"Ensino Medio","Trabalho Manual",40035.90207,"Baixo Risco"
"1989",9554,51,"Ensino Superior","Gerente",61046.26848,"Alto Risco"
"1990",9555,38,"Ensino Medio","Trabalho Administrativo",37999.28397,"Alto Risco"
"1991",9558,33,"Mestrado","Gerente",86861.31774,"Baixo Risco"
"1992",9573,47,"Ensino Medio","Trabalho Manual",40777.4044,"Alto Risco"
"1993",9575,43,"Ensino Fundamental","Trabalho Manual",39719.70519,"Alto Risco"
"1994",9584,42,"Ensino Fundamental","Trabalho Manual",110240.3636,"Alto Risco"
"1995",9586,38,"Ensino Fundamental","Trabalho Administrativo",10652.61158,"Baixo Risco"
"1996",9588,42,"Ensino Medio","Trabalho Manual",42989.23556,"Baixo Risco"
"1997",9591,57,"Mestrado","Medico",151637.1823,"Alto Risco"
"1998",9592,33,"Ensino Fundamental","Trabalho Manual",28403.0222,"Alto Risco"
"1999",9597,40,"PhD","Medico",189554.8586,"Baixo Risco"
"2000",9600,46,"Ensino Superior","Do Lar",12000,"Baixo Risco"
"2001",9603,49,"Ensino Fundamental","Trabalho Manual",64884.27402,"Alto Risco"
"2002",9605,39,"Ensino Superior","Trabalho Manual",89361.89757,"Alto Risco"
"2003",9614,39,"Ensino Superior","Trabalho Manual",58000,"Alto Risco"
"2004",9616,40,"Ensino Medio","Estudante",6300,"Baixo Risco"
"2005",9622,39,"Ensino Medio","Trabalho Administrativo",31923.66126,"Alto Risco"
"2006",9624,55,"Ensino Superior","Profissional",72390.85681,"Baixo Risco"
"2007",9629,57,"Ensino Superior","Estudante",7280.439632,"Alto Risco"
"2008",9633,55,"Mestrado","Gerente",133959.0725,"Baixo Risco"
"2009",9640,63,"Ensino Superior","Trabalho Manual",60719.41454,"Baixo Risco"
"2010",9644,29,"Ensino Superior","Do Lar",22819.27242,"Alto Risco"
"2011",9645,47,"Ensino Medio","Estudante",0,"Alto Risco"
"2012",9646,51,"PhD","Medico",120823.7986,"Baixo Risco"
"2013",9648,44,"Ensino Medio","Estudante",0,"Alto Risco"
"2014",9649,54,"PhD","Medico",204766.3363,"Baixo Risco"
"2015",9660,58,"Ensino Superior","Profissional",129229.5834,"Baixo Risco"
"2016",9664,40,"Ensino Medio","Estudante",8584.882488,"Alto Risco"
"2017",9675,50,"Mestrado","Advogado",110311.025,"Baixo Risco"
"2018",9679,28,"Ensino Fundamental","Estudante",3985.112177,"Alto Risco"
"2019",9680,51,"Ensino Medio","Trabalho Administrativo",30969.09671,"Alto Risco"
"2020",9682,36,"Ensino Superior","Estudante",0,"Baixo Risco"
"2021",9697,49,"Ensino Superior","Profissional",49609.99616,"Baixo Risco"
"2022",9701,55,"Mestrado","Advogado",154164.5782,"Baixo Risco"
"2023",9704,32,"Ensino Medio","Trabalho Administrativo",22330.35521,"Baixo Risco"
"2024",9705,60,"PhD","Advogado",83639.21647,"Baixo Risco"
"2025",9707,39,"Mestrado","Gerente",63190.20594,"Baixo Risco"
"2026",9714,35,"Ensino Superior","Gerente",117579.185,"Baixo Risco"
"2027",9718,39,"Mestrado","Profissional",40176.73022,"Baixo Risco"
"2028",9722,36,"Ensino Superior","Profissional",94958.23744,"Baixo Risco"
"2029",9739,38,"Mestrado","Advogado",104287.8106,"Baixo Risco"
"2030",9747,36,"Ensino Superior","Estudante",0,"Alto Risco"
"2031",9751,32,"Ensino Fundamental","Do Lar",0,"Baixo Risco"
"2032",9757,53,"Ensino Superior","Profissional",81899.85343,"Baixo Risco"
"2033",9759,47,"Ensino Fundamental","Trabalho Manual",36149.97959,"Baixo Risco"
"2034",9760,41,"Ensino Medio","Trabalho Administrativo",30984.39566,"Baixo Risco"
"2035",9764,50,"Ensino Superior","Trabalho Administrativo",124092.3533,"Alto Risco"
"2036",9776,57,"Ensino Superior","Profissional",43481.98493,"Alto Risco"
"2037",9778,54,"Ensino Superior","Profissional",53388.14281,"Baixo Risco"
"2038",9786,49,"Ensino Medio","Trabalho Manual",55087.29526,"Baixo Risco"
"2039",9803,41,"Ensino Medio","Estudante",6232.09625,"Baixo Risco"
"2040",9804,50,"Ensino Superior","Profissional",64489.47393,"Baixo Risco"
"2041",9815,55,"Ensino Superior","Gerente",98129.21505,"Baixo Risco"
"2042",9824,46,"Ensino Superior","Profissional",112226.0357,"Baixo Risco"
"2043",9825,38,"Ensino Superior","Trabalho Manual",107332.7939,"Baixo Risco"
"2044",9826,58,"Ensino Superior","Profissional",73282.90919,"Alto Risco"
"2045",9827,36,"Ensino Superior","Trabalho Administrativo",57170.43263,"Baixo Risco"
"2046",9833,47,"Ensino Superior","Gerente",35021.03431,"Baixo Risco"
"2047",9835,49,"Mestrado","Gerente",82748.65305,"Baixo Risco"
"2048",9860,42,"Ensino Medio","Trabalho Administrativo",30128.53827,"Baixo Risco"
"2049",9865,49,"Ensino Medio","Trabalho Manual",28567.06729,"Baixo Risco"
"2050",9871,57,"Mestrado","Profissional",73903.328,"Baixo Risco"
"2051",9874,49,"Ensino Fundamental","Trabalho Administrativo",38722.72653,"Alto Risco"
"2052",9880,55,"Ensino Medio","Trabalho Manual",35263.31509,"Baixo Risco"
"2053",9882,56,"Mestrado","Profissional",82963.95623,"Alto Risco"
"2054",9885,40,"Ensino Medio","Estudante",21733.3186,"Baixo Risco"
"2055",9888,44,"Ensino Medio","Trabalho Manual",58000,"Alto Risco"
"2056",9892,53,"PhD","Medico",180465.3415,"Baixo Risco"
"2057",9893,40,"Ensino Superior","Trabalho Manual",99002.42489,"Baixo Risco"
"2058",9896,54,"Mestrado","Advogado",74330.11454,"Baixo Risco"
"2059",9902,52,"Mestrado","Gerente",40709.27041,"Baixo Risco"
"2060",9906,41,"Ensino Superior","Profissional",59936.36303,"Baixo Risco"
"2061",9910,45,"Ensino Medio","Gerente",80358.43714,"Alto Risco"
"2062",9914,59,"Ensino Superior","Do Lar",1249.026046,"Baixo Risco"
"2063",9918,55,"Ensino Fundamental","Trabalho Administrativo",17205.80939,"Alto Risco"
"2064",9920,39,"Ensino Medio","Profissional",38924.01108,"Alto Risco"
"2065",9926,40,"Mestrado","Advogado",46392.61379,"Baixo Risco"
"2066",9931,51,"Ensino Fundamental","Estudante",11070.23725,"Baixo Risco"
"2067",9935,35,"Ensino Medio","Trabalho Manual",74194.15487,"Alto Risco"
"2068",9945,42,"Ensino Fundamental","Trabalho Administrativo",47880.30886,"Alto Risco"
"2069",9953,34,"Ensino Fundamental","Trabalho Manual",48292.25119,"Baixo Risco"
"2070",9957,43,"Ensino Fundamental","Trabalho Administrativo",24748.14356,"Baixo Risco"
"2071",9963,45,"Mestrado","Advogado",110574.5518,"Baixo Risco"
"2072",9972,40,"Ensino Superior","Trabalho Administrativo",56334.89092,"Baixo Risco"
"2073",9976,36,"Ensino Superior","Trabalho Administrativo",61471.50346,"Baixo Risco"
"2074",9979,36,"Ensino Medio","Trabalho Manual",49515.0439,"Baixo Risco"
"2075",9980,31,"Ensino Superior","Trabalho Administrativo",66591.6792,"Baixo Risco"
"2076",9982,51,"Mestrado","Gerente",102243.9312,"Baixo Risco"
"2077",9991,30,"Ensino Medio","Do Lar",0,"Alto Risco"
"2078",10000,37,"Ensino Medio","Do Lar",0,"Baixo Risco"
"2079",10003,43,"Ensino Superior","Trabalho Administrativo",75543.99847,"Baixo Risco"
"2080",10005,42,"Ensino Medio","Do Lar",4912.9151,"Alto Risco"
"2081",10014,55,"PhD","Advogado",165632.3457,"Baixo Risco"
"2082",10032,37,"Ensino Medio","Profissional",53839.85488,"Alto Risco"
"2083",10034,53,"Mestrado","Trabalho Manual",54000,"Baixo Risco"
"2084",10041,53,"PhD","Do Lar",25930.98112,"Baixo Risco"
"2085",10042,52,"Ensino Medio","Trabalho Administrativo",35092.75971,"Baixo Risco"
"2086",10044,40,"Ensino Medio","Do Lar",0,"Baixo Risco"
"2087",10045,31,"Ensino Fundamental","Do Lar",6067.605235,"Baixo Risco"
"2088",10054,36,"Ensino Superior","Profissional",88236.34551,"Alto Risco"
"2089",10061,40,"Ensino Superior","Gerente",87000,"Baixo Risco"
"2090",10062,47,"Ensino Superior","Trabalho Manual",65135.50445,"Alto Risco"
"2091",10073,50,"Mestrado","Gerente",105198.1699,"Baixo Risco"
"2092",10081,41,"Ensino Medio","Profissional",98154.24338,"Baixo Risco"
"2093",10084,60,"Mestrado","Advogado",47450.69126,"Alto Risco"
"2094",10086,60,"PhD","Medico",186589.884,"Baixo Risco"
"2095",10093,46,"Ensino Medio","Estudante",6554.172207,"Alto Risco"
"2096",10101,37,"Ensino Medio","Trabalho Administrativo",32541.59869,"Alto Risco"
"2097",10105,54,"Ensino Medio","Gerente",57361.17143,"Baixo Risco"
"2098",10110,61,"Ensino Medio","Profissional",24546.04016,"Baixo Risco"
"2099",10113,42,"Ensino Medio","Profissional",53356.8697,"Alto Risco"
"2100",10115,40,"Ensino Superior","Do Lar",0,"Alto Risco"
"2101",10119,47,"Ensino Superior","Trabalho Manual",52456.45719,"Alto Risco"
"2102",10121,37,"Ensino Fundamental","Do Lar",0,"Baixo Risco"
"2103",10124,38,"Ensino Superior","Profissional",20147.84803,"Alto Risco"
"2104",10126,28,"Ensino Superior","Do Lar",12840.62431,"Baixo Risco"
"2105",10127,56,"Mestrado","Profissional",103503.1206,"Baixo Risco"
"2106",10145,27,"Ensino Superior","Trabalho Administrativo",34275.74084,"Baixo Risco"
"2107",10147,33,"Ensino Medio","Trabalho Manual",28328.93982,"Baixo Risco"
"2108",10148,57,"Ensino Superior","Profissional",76000,"Baixo Risco"
"2109",10162,38,"Ensino Medio","Trabalho Manual",62176.69857,"Baixo Risco"
"2110",10163,53,"Ensino Fundamental","Estudante",14034.0392,"Baixo Risco"
"2111",10166,35,"Ensino Superior","Estudante",13364.9094,"Alto Risco"
"2112",10172,49,"Ensino Medio","Trabalho Manual",25370.72814,"Baixo Risco"
"2113",10173,40,"Ensino Medio","Profissional",31079.90319,"Alto Risco"
"2114",10175,57,"Ensino Fundamental","Trabalho Manual",123050.9418,"Baixo Risco"
"2115",10180,37,"Ensino Superior","Do Lar",0,"Baixo Risco"
"2116",10186,52,"Mestrado","Gerente",87000,"Baixo Risco"
"2117",10192,44,"Ensino Medio","Trabalho Manual",38290.19841,"Alto Risco"
"2118",10199,34,"Ensino Fundamental","Trabalho Administrativo",18247.45392,"Baixo Risco"
"2119",10209,45,"Ensino Superior","Profissional",59762.84945,"Alto Risco"
"2120",10210,53,"Ensino Superior","Trabalho Administrativo",59374.71929,"Baixo Risco"
"2121",10214,39,"Ensino Superior","Profissional",88188.64735,"Baixo Risco"
"2122",10215,37,"Ensino Medio","Trabalho Manual",51103.40783,"Alto Risco"
"2123",10216,35,"Ensino Fundamental","Trabalho Manual",60755.19261,"Alto Risco"
"2124",10232,53,"Ensino Superior","Trabalho Manual",75776.59555,"Alto Risco"
"2125",10239,50,"Ensino Fundamental","Trabalho Administrativo",34273.08684,"Baixo Risco"
"2126",10249,62,"PhD","Medico",156031.1764,"Baixo Risco"
"2127",10253,36,"Ensino Superior","Trabalho Manual",58000,"Baixo Risco"
"2128",10255,47,"Ensino Superior","Profissional",55840.55232,"Baixo Risco"
"2129",10262,56,"Ensino Superior","Profissional",112419.9512,"Baixo Risco"
"2130",10264,49,"Ensino Medio","Do Lar",24839.52483,"Baixo Risco"
"2131",10266,45,"PhD","Gerente",37563.65014,"Baixo Risco"
"2132",10268,55,"Ensino Superior","Profissional",110139.5028,"Baixo Risco"
"2133",10271,41,"Ensino Medio","Estudante",9991.219556,"Baixo Risco"
"2134",10272,47,"Ensino Superior","Trabalho Administrativo",31044.8573,"Baixo Risco"
"2135",10276,43,"Ensino Superior","Trabalho Manual",119579.1688,"Alto Risco"
